,geom_ids,species_id,species__smiles,species__componentcount
581,416487829,5387528,COCCOCCOCCOC,0
582,416487830,5387528,COCCOCCOCCOC,0
583,416487831,5387528,COCCOCCOCCOC,0
584,416487832,5387528,COCCOCCOCCOC,0
585,416487833,5387528,COCCOCCOCCOC,0
586,416487834,5387528,COCCOCCOCCOC,0
587,416487835,5387528,COCCOCCOCCOC,0
588,416487836,5387528,COCCOCCOCCOC,0
589,416487837,5387528,COCCOCCOCCOC,0
590,416487838,5387528,COCCOCCOCCOC,0
591,416487839,5387528,COCCOCCOCCOC,0
592,416487840,5387528,COCCOCCOCCOC,0
593,416487841,5387528,COCCOCCOCCOC,0
594,416487842,5387528,COCCOCCOCCOC,0
595,416487843,5387528,COCCOCCOCCOC,0
596,416487844,5387528,COCCOCCOCCOC,0
597,416487845,5387528,COCCOCCOCCOC,0
598,416487846,5387528,COCCOCCOCCOC,0
599,416487847,5387528,COCCOCCOCCOC,0
600,416487848,5387528,COCCOCCOCCOC,0
601,416487849,5387528,COCCOCCOCCOC,0
602,416487850,5387528,COCCOCCOCCOC,0
603,416487851,5387528,COCCOCCOCCOC,0
604,416487852,5387528,COCCOCCOCCOC,0
605,416487853,5387528,COCCOCCOCCOC,0
606,416487854,5387528,COCCOCCOCCOC,0
607,416487855,5387528,COCCOCCOCCOC,0
608,416487856,5387528,COCCOCCOCCOC,0
609,416487857,5387528,COCCOCCOCCOC,0
610,416487858,5387528,COCCOCCOCCOC,0
611,416487859,5387528,COCCOCCOCCOC,0
612,416487860,5387528,COCCOCCOCCOC,0
613,416487861,5387528,COCCOCCOCCOC,0
614,416487862,5387528,COCCOCCOCCOC,0
615,416487863,5387528,COCCOCCOCCOC,0
616,416487864,5387528,COCCOCCOCCOC,0
617,416487865,5387528,COCCOCCOCCOC,0
618,416487866,5387528,COCCOCCOCCOC,0
619,416487867,5387528,COCCOCCOCCOC,0
620,416487868,5387528,COCCOCCOCCOC,0
621,416487869,5387528,COCCOCCOCCOC,0
622,416487870,5387528,COCCOCCOCCOC,0
623,416487871,5387528,COCCOCCOCCOC,0
624,416487872,5387528,COCCOCCOCCOC,0
625,416487873,5387528,COCCOCCOCCOC,0
626,416487874,5387528,COCCOCCOCCOC,0
627,416487875,5387528,COCCOCCOCCOC,0
628,416487876,5387528,COCCOCCOCCOC,0
629,416487877,5387528,COCCOCCOCCOC,0
630,416487878,5387528,COCCOCCOCCOC,0
631,416487879,5387528,COCCOCCOCCOC,0
632,416487880,5387528,COCCOCCOCCOC,0
633,416487881,5387528,COCCOCCOCCOC,0
634,416487882,5387528,COCCOCCOCCOC,0
635,416487883,5387528,COCCOCCOCCOC,0
636,416487884,5387528,COCCOCCOCCOC,0
637,416487885,5387528,COCCOCCOCCOC,0
638,416487886,5387528,COCCOCCOCCOC,0
639,416487887,5387528,COCCOCCOCCOC,0
640,416487888,5387528,COCCOCCOCCOC,0
641,416487889,5387528,COCCOCCOCCOC,0
642,416487890,5387528,COCCOCCOCCOC,0
643,416487891,5387528,COCCOCCOCCOC,0
644,416487892,5387528,COCCOCCOCCOC,0
645,416487893,5387528,COCCOCCOCCOC,0
646,416487894,5387528,COCCOCCOCCOC,0
647,416487895,5387528,COCCOCCOCCOC,0
648,416487896,5387528,COCCOCCOCCOC,0
649,416487897,5387528,COCCOCCOCCOC,0
650,416487898,5387528,COCCOCCOCCOC,0
651,416487899,5387528,COCCOCCOCCOC,0
652,416487900,5387528,COCCOCCOCCOC,0
653,416487901,5387528,COCCOCCOCCOC,0
654,416487902,5387528,COCCOCCOCCOC,0
655,416487903,5387528,COCCOCCOCCOC,0
656,416487904,5387528,COCCOCCOCCOC,0
657,416487905,5387528,COCCOCCOCCOC,0
658,416487906,5387528,COCCOCCOCCOC,0
659,416487907,5387528,COCCOCCOCCOC,0
660,416487908,5387528,COCCOCCOCCOC,0
661,416487909,5387528,COCCOCCOCCOC,0
662,416487910,5387528,COCCOCCOCCOC,0
663,416487911,5387528,COCCOCCOCCOC,0
664,416487912,5387528,COCCOCCOCCOC,0
665,416487913,5387528,COCCOCCOCCOC,0
666,416487914,5387528,COCCOCCOCCOC,0
667,416487915,5387528,COCCOCCOCCOC,0
668,416487916,5387528,COCCOCCOCCOC,0
669,416487917,5387528,COCCOCCOCCOC,0
670,416487918,5387528,COCCOCCOCCOC,0
671,416487919,5387528,COCCOCCOCCOC,0
672,416487920,5387528,COCCOCCOCCOC,0
673,416487921,5387528,COCCOCCOCCOC,0
674,416487922,5387528,COCCOCCOCCOC,0
675,416487923,5387528,COCCOCCOCCOC,0
676,416487924,5387528,COCCOCCOCCOC,0
677,416487925,5387528,COCCOCCOCCOC,0
678,416487926,5387528,COCCOCCOCCOC,0
679,416487927,5387528,COCCOCCOCCOC,0
680,416487928,5387528,COCCOCCOCCOC,0
681,416487929,5387528,COCCOCCOCCOC,0
682,416487930,5387528,COCCOCCOCCOC,0
683,416487931,5387528,COCCOCCOCCOC,0
684,416487932,5387528,COCCOCCOCCOC,0
685,416487933,5387528,COCCOCCOCCOC,0
686,416487934,5387528,COCCOCCOCCOC,0
687,416487935,5387528,COCCOCCOCCOC,0
688,416487936,5387528,COCCOCCOCCOC,0
689,416487937,5387528,COCCOCCOCCOC,0
690,416487938,5387528,COCCOCCOCCOC,0
691,416487939,5387528,COCCOCCOCCOC,0
692,416487940,5387528,COCCOCCOCCOC,0
693,416487941,5387528,COCCOCCOCCOC,0
694,416487942,5387528,COCCOCCOCCOC,0
695,416487943,5387528,COCCOCCOCCOC,0
696,416487944,5387528,COCCOCCOCCOC,0
697,416487945,5387528,COCCOCCOCCOC,0
698,416487946,5387528,COCCOCCOCCOC,0
699,416487947,5387528,COCCOCCOCCOC,0
700,416487948,5387528,COCCOCCOCCOC,0
701,416487949,5387528,COCCOCCOCCOC,0
702,416487950,5387528,COCCOCCOCCOC,0
703,416487951,5387528,COCCOCCOCCOC,0
704,416487952,5387528,COCCOCCOCCOC,0
705,416487953,5387528,COCCOCCOCCOC,0
706,416487954,5387528,COCCOCCOCCOC,0
707,416487955,5387528,COCCOCCOCCOC,0
708,416487956,5387528,COCCOCCOCCOC,0
709,416487957,5387528,COCCOCCOCCOC,0
710,416487958,5387528,COCCOCCOCCOC,0
711,416487959,5387528,COCCOCCOCCOC,0
712,416487960,5387528,COCCOCCOCCOC,0
713,416487961,5387528,COCCOCCOCCOC,0
714,416487962,5387528,COCCOCCOCCOC,0
715,416487963,5387528,COCCOCCOCCOC,0
716,416487964,5387528,COCCOCCOCCOC,0
717,416487965,5387528,COCCOCCOCCOC,0
718,416487966,5387528,COCCOCCOCCOC,0
719,416487967,5387528,COCCOCCOCCOC,0
720,416487968,5387528,COCCOCCOCCOC,0
721,416487969,5387528,COCCOCCOCCOC,0
722,416487970,5387528,COCCOCCOCCOC,0
723,416487971,5387528,COCCOCCOCCOC,0
724,416487972,5387528,COCCOCCOCCOC,0
725,416487973,5387528,COCCOCCOCCOC,0
726,416487974,5387528,COCCOCCOCCOC,0
727,416487975,5387528,COCCOCCOCCOC,0
728,416487976,5387528,COCCOCCOCCOC,0
729,416487977,5387528,COCCOCCOCCOC,0
730,416487978,5387528,COCCOCCOCCOC,0
731,416487979,5387528,COCCOCCOCCOC,0
732,416487980,5387528,COCCOCCOCCOC,0
733,416487981,5387528,COCCOCCOCCOC,0
734,416487982,5387528,COCCOCCOCCOC,0
735,416487983,5387528,COCCOCCOCCOC,0
736,416487984,5387528,COCCOCCOCCOC,0
737,416487985,5387528,COCCOCCOCCOC,0
738,416487986,5387528,COCCOCCOCCOC,0
739,416487987,5387528,COCCOCCOCCOC,0
740,416487988,5387528,COCCOCCOCCOC,0
741,416487989,5387528,COCCOCCOCCOC,0
742,416487990,5387528,COCCOCCOCCOC,0
743,416487991,5387528,COCCOCCOCCOC,0
744,416487992,5387528,COCCOCCOCCOC,0
745,416487993,5387528,COCCOCCOCCOC,0
746,416487994,5387528,COCCOCCOCCOC,0
747,416487995,5387528,COCCOCCOCCOC,0
748,416487996,5387528,COCCOCCOCCOC,0
749,416487997,5387528,COCCOCCOCCOC,0
750,416487998,5387528,COCCOCCOCCOC,0
751,416487999,5387528,COCCOCCOCCOC,0
752,416488000,5387528,COCCOCCOCCOC,0
753,416488001,5387528,COCCOCCOCCOC,0
754,416488002,5387528,COCCOCCOCCOC,0
755,416488003,5387528,COCCOCCOCCOC,0
756,416488004,5387528,COCCOCCOCCOC,0
757,416488005,5387528,COCCOCCOCCOC,0
758,416488006,5387528,COCCOCCOCCOC,0
759,416488007,5387528,COCCOCCOCCOC,0
760,416488008,5387528,COCCOCCOCCOC,0
761,416488009,5387528,COCCOCCOCCOC,0
762,416488010,5387528,COCCOCCOCCOC,0
763,416488011,5387528,COCCOCCOCCOC,0
764,416488012,5387528,COCCOCCOCCOC,0
765,416488013,5387528,COCCOCCOCCOC,0
766,416488014,5387528,COCCOCCOCCOC,0
767,416488015,5387528,COCCOCCOCCOC,0
768,416488016,5387528,COCCOCCOCCOC,0
769,416488017,5387528,COCCOCCOCCOC,0
770,416488018,5387528,COCCOCCOCCOC,0
771,416488019,5387528,COCCOCCOCCOC,0
772,416488020,5387528,COCCOCCOCCOC,0
773,416488021,5387528,COCCOCCOCCOC,0
774,416488022,5387528,COCCOCCOCCOC,0
775,416488023,5387528,COCCOCCOCCOC,0
776,416488024,5387528,COCCOCCOCCOC,0
777,416488025,5387528,COCCOCCOCCOC,0
778,416488026,5387528,COCCOCCOCCOC,0
779,416488027,5387528,COCCOCCOCCOC,0
780,416488028,5387528,COCCOCCOCCOC,0
781,416488029,5387528,COCCOCCOCCOC,0
782,416488030,5387528,COCCOCCOCCOC,0
783,416488031,5387528,COCCOCCOCCOC,0
784,416488032,5387528,COCCOCCOCCOC,0
785,416488033,5387528,COCCOCCOCCOC,0
786,416488034,5387528,COCCOCCOCCOC,0
787,416488035,5387528,COCCOCCOCCOC,0
788,416488036,5387528,COCCOCCOCCOC,0
789,416488037,5387528,COCCOCCOCCOC,0
790,416488038,5387528,COCCOCCOCCOC,0
791,416488039,5387528,COCCOCCOCCOC,0
792,416488040,5387528,COCCOCCOCCOC,0
793,416488041,5387528,COCCOCCOCCOC,0
794,416488042,5387528,COCCOCCOCCOC,0
795,416488043,5387528,COCCOCCOCCOC,0
796,416488044,5387528,COCCOCCOCCOC,0
797,416488045,5387528,COCCOCCOCCOC,0
798,416488046,5387528,COCCOCCOCCOC,0
799,416488047,5387528,COCCOCCOCCOC,0
800,416488048,5387528,COCCOCCOCCOC,0
801,416488049,5387528,COCCOCCOCCOC,0
802,416488050,5387528,COCCOCCOCCOC,0
803,416488051,5387528,COCCOCCOCCOC,0
804,416488052,5387528,COCCOCCOCCOC,0
805,416488053,5387528,COCCOCCOCCOC,0
806,416488054,5387528,COCCOCCOCCOC,0
807,416488055,5387528,COCCOCCOCCOC,0
808,416488056,5387528,COCCOCCOCCOC,0
809,416488057,5387528,COCCOCCOCCOC,0
810,416488058,5387528,COCCOCCOCCOC,0
811,416488059,5387528,COCCOCCOCCOC,0
812,416488060,5387528,COCCOCCOCCOC,0
813,416488061,5387528,COCCOCCOCCOC,0
814,416488062,5387528,COCCOCCOCCOC,0
815,416488063,5387528,COCCOCCOCCOC,0
816,416488064,5387528,COCCOCCOCCOC,0
817,416488065,5387528,COCCOCCOCCOC,0
818,416488066,5387528,COCCOCCOCCOC,0
819,416488067,5387528,COCCOCCOCCOC,0
820,416488068,5387528,COCCOCCOCCOC,0
821,416488069,5387528,COCCOCCOCCOC,0
822,416488070,5387528,COCCOCCOCCOC,0
823,416488071,5387528,COCCOCCOCCOC,0
824,416488072,5387528,COCCOCCOCCOC,0
825,416488073,5387528,COCCOCCOCCOC,0
826,416488074,5387528,COCCOCCOCCOC,0
827,416488075,5387528,COCCOCCOCCOC,0
828,416488076,5387528,COCCOCCOCCOC,0
829,416488077,5387528,COCCOCCOCCOC,0
830,416488078,5387528,COCCOCCOCCOC,0
831,416488079,5387528,COCCOCCOCCOC,0
832,416488080,5387528,COCCOCCOCCOC,0
833,416488081,5387528,COCCOCCOCCOC,0
834,416488082,5387528,COCCOCCOCCOC,0
835,416488083,5387528,COCCOCCOCCOC,0
836,416488084,5387528,COCCOCCOCCOC,0
837,416488085,5387528,COCCOCCOCCOC,0
838,416488086,5387528,COCCOCCOCCOC,0
839,416488087,5387528,COCCOCCOCCOC,0
840,416488088,5387528,COCCOCCOCCOC,0
841,416488089,5387528,COCCOCCOCCOC,0
842,416488090,5387528,COCCOCCOCCOC,0
843,416488091,5387528,COCCOCCOCCOC,0
844,416488092,5387528,COCCOCCOCCOC,0
845,416488093,5387528,COCCOCCOCCOC,0
846,416488094,5387528,COCCOCCOCCOC,0
847,416488095,5387528,COCCOCCOCCOC,0
848,416488096,5387528,COCCOCCOCCOC,0
849,416488097,5387528,COCCOCCOCCOC,0
850,416488098,5387528,COCCOCCOCCOC,0
851,416488099,5387528,COCCOCCOCCOC,0
852,416488100,5387528,COCCOCCOCCOC,0
853,416488101,5387528,COCCOCCOCCOC,0
854,416488102,5387528,COCCOCCOCCOC,0
855,416488103,5387528,COCCOCCOCCOC,0
856,416488104,5387528,COCCOCCOCCOC,0
857,416488105,5387528,COCCOCCOCCOC,0
858,416488106,5387528,COCCOCCOCCOC,0
859,416488107,5387528,COCCOCCOCCOC,0
860,416488108,5387528,COCCOCCOCCOC,0
861,416488109,5387528,COCCOCCOCCOC,0
862,416488110,5387528,COCCOCCOCCOC,0
863,416488111,5387528,COCCOCCOCCOC,0
864,416488112,5387528,COCCOCCOCCOC,0
865,416488113,5387528,COCCOCCOCCOC,0
866,416488114,5387528,COCCOCCOCCOC,0
867,416488115,5387528,COCCOCCOCCOC,0
868,416488116,5387528,COCCOCCOCCOC,0
869,416488117,5387528,COCCOCCOCCOC,0
870,416488118,5387528,COCCOCCOCCOC,0
871,416488119,5387528,COCCOCCOCCOC,0
872,416488120,5387528,COCCOCCOCCOC,0
873,416488121,5387528,COCCOCCOCCOC,0
874,416488122,5387528,COCCOCCOCCOC,0
875,416488123,5387528,COCCOCCOCCOC,0
876,416488124,5387528,COCCOCCOCCOC,0
877,416488125,5387528,COCCOCCOCCOC,0
878,416488126,5387528,COCCOCCOCCOC,0
879,416488127,5387528,COCCOCCOCCOC,0
880,416488128,5387528,COCCOCCOCCOC,0
881,416488129,5387528,COCCOCCOCCOC,0
882,416488130,5387528,COCCOCCOCCOC,0
883,416488131,5387528,COCCOCCOCCOC,0
884,416488132,5387528,COCCOCCOCCOC,0
885,416488133,5387528,COCCOCCOCCOC,0
886,416488134,5387528,COCCOCCOCCOC,0
887,416488135,5387528,COCCOCCOCCOC,0
888,416488136,5387528,COCCOCCOCCOC,0
889,416488137,5387528,COCCOCCOCCOC,0
890,416488138,5387528,COCCOCCOCCOC,0
891,416488139,5387528,COCCOCCOCCOC,0
892,416488140,5387528,COCCOCCOCCOC,0
893,416488141,5387528,COCCOCCOCCOC,0
894,416488142,5387528,COCCOCCOCCOC,0
895,416488143,5387528,COCCOCCOCCOC,0
896,416488144,5387528,COCCOCCOCCOC,0
897,416488145,5387528,COCCOCCOCCOC,0
898,416488146,5387528,COCCOCCOCCOC,0
899,416488147,5387528,COCCOCCOCCOC,0
900,416488148,5387528,COCCOCCOCCOC,0
901,416488149,5387528,COCCOCCOCCOC,0
902,416488150,5387528,COCCOCCOCCOC,0
903,416488151,5387528,COCCOCCOCCOC,0
904,416488152,5387528,COCCOCCOCCOC,0
905,416488153,5387528,COCCOCCOCCOC,0
906,416488154,5387528,COCCOCCOCCOC,0
907,416488155,5387528,COCCOCCOCCOC,0
908,416488156,5387528,COCCOCCOCCOC,0
909,416488157,5387528,COCCOCCOCCOC,0
910,416488158,5387528,COCCOCCOCCOC,0
911,416488159,5387528,COCCOCCOCCOC,0
912,416488160,5387528,COCCOCCOCCOC,0
913,416488161,5387528,COCCOCCOCCOC,0
914,416488162,5387528,COCCOCCOCCOC,0
915,416488163,5387528,COCCOCCOCCOC,0
916,416488164,5387528,COCCOCCOCCOC,0
917,416488165,5387528,COCCOCCOCCOC,0
918,416488166,5387528,COCCOCCOCCOC,0
919,416488167,5387528,COCCOCCOCCOC,0
920,416488168,5387528,COCCOCCOCCOC,0
921,416488169,5387528,COCCOCCOCCOC,0
922,416488170,5387528,COCCOCCOCCOC,0
923,416488171,5387528,COCCOCCOCCOC,0
924,416488172,5387528,COCCOCCOCCOC,0
925,416488173,5387528,COCCOCCOCCOC,0
926,416488174,5387528,COCCOCCOCCOC,0
927,416488175,5387528,COCCOCCOCCOC,0
928,416488176,5387528,COCCOCCOCCOC,0
929,416488177,5387528,COCCOCCOCCOC,0
930,416488178,5387528,COCCOCCOCCOC,0
931,416488179,5387528,COCCOCCOCCOC,0
932,416488180,5387528,COCCOCCOCCOC,0
933,416488181,5387528,COCCOCCOCCOC,0
934,416488182,5387528,COCCOCCOCCOC,0
935,416488183,5387528,COCCOCCOCCOC,0
936,416488184,5387528,COCCOCCOCCOC,0
937,416488185,5387528,COCCOCCOCCOC,0
938,416488186,5387528,COCCOCCOCCOC,0
939,416488187,5387528,COCCOCCOCCOC,0
940,416488188,5387528,COCCOCCOCCOC,0
941,416488189,5387528,COCCOCCOCCOC,0
942,416488190,5387528,COCCOCCOCCOC,0
943,416488191,5387528,COCCOCCOCCOC,0
944,416488192,5387528,COCCOCCOCCOC,0
945,416488193,5387528,COCCOCCOCCOC,0
946,416488194,5387528,COCCOCCOCCOC,0
947,416488195,5387528,COCCOCCOCCOC,0
948,416488196,5387528,COCCOCCOCCOC,0
949,416488197,5387528,COCCOCCOCCOC,0
950,416488198,5387528,COCCOCCOCCOC,0
951,416488199,5387528,COCCOCCOCCOC,0
952,416488200,5387528,COCCOCCOCCOC,0
953,416488201,5387528,COCCOCCOCCOC,0
954,416488202,5387528,COCCOCCOCCOC,0
955,416488203,5387528,COCCOCCOCCOC,0
956,416488204,5387528,COCCOCCOCCOC,0
957,416488205,5387528,COCCOCCOCCOC,0
958,416488206,5387528,COCCOCCOCCOC,0
959,416488207,5387528,COCCOCCOCCOC,0
960,416488208,5387528,COCCOCCOCCOC,0
961,416488209,5387528,COCCOCCOCCOC,0
962,416488210,5387528,COCCOCCOCCOC,0
963,416488211,5387528,COCCOCCOCCOC,0
964,416488212,5387528,COCCOCCOCCOC,0
965,416488213,5387528,COCCOCCOCCOC,0
966,416488214,5387528,COCCOCCOCCOC,0
967,416488215,5387528,COCCOCCOCCOC,0
968,416488216,5387528,COCCOCCOCCOC,0
969,416488217,5387528,COCCOCCOCCOC,0
970,416488218,5387528,COCCOCCOCCOC,0
971,416488219,5387528,COCCOCCOCCOC,0
972,416488220,5387528,COCCOCCOCCOC,0
973,416488221,5387528,COCCOCCOCCOC,0
974,416488222,5387528,COCCOCCOCCOC,0
975,416488223,5387528,COCCOCCOCCOC,0
976,416488224,5387528,COCCOCCOCCOC,0
977,416488225,5387528,COCCOCCOCCOC,0
978,416488226,5387528,COCCOCCOCCOC,0
979,416488227,5387528,COCCOCCOCCOC,0
980,416488228,5387528,COCCOCCOCCOC,0
981,416488229,5387528,COCCOCCOCCOC,0
982,416488230,5387528,COCCOCCOCCOC,0
983,416488231,5387528,COCCOCCOCCOC,0
984,416488232,5387528,COCCOCCOCCOC,0
985,416488233,5387528,COCCOCCOCCOC,0
986,416488234,5387528,COCCOCCOCCOC,0
987,416488235,5387528,COCCOCCOCCOC,0
988,416488236,5387528,COCCOCCOCCOC,0
989,416488237,5387528,COCCOCCOCCOC,0
990,416488238,5387528,COCCOCCOCCOC,0
991,416488239,5387528,COCCOCCOCCOC,0
992,416488240,5387528,COCCOCCOCCOC,0
993,416488241,5387528,COCCOCCOCCOC,0
994,416488242,5387528,COCCOCCOCCOC,0
995,416488243,5387528,COCCOCCOCCOC,0
996,416488244,5387528,COCCOCCOCCOC,0
997,416488245,5387528,COCCOCCOCCOC,0
998,416488246,5387528,COCCOCCOCCOC,0
999,416488247,5387528,COCCOCCOCCOC,0
1000,416488248,5387528,COCCOCCOCCOC,0
1001,416488249,5387528,COCCOCCOCCOC,0
1002,416488250,5387528,COCCOCCOCCOC,0
1003,416488251,5387528,COCCOCCOCCOC,0
1004,416488252,5387528,COCCOCCOCCOC,0
1005,416488253,5387528,COCCOCCOCCOC,0
1006,416488254,5387528,COCCOCCOCCOC,0
1007,416488255,5387528,COCCOCCOCCOC,0
1008,416488256,5387528,COCCOCCOCCOC,0
1009,416488257,5387528,COCCOCCOCCOC,0
1010,416488258,5387528,COCCOCCOCCOC,0
1011,416488259,5387528,COCCOCCOCCOC,0
1012,416488260,5387528,COCCOCCOCCOC,0
1013,416488261,5387528,COCCOCCOCCOC,0
1014,416488262,5387528,COCCOCCOCCOC,0
1015,416488263,5387528,COCCOCCOCCOC,0
1016,416488264,5387528,COCCOCCOCCOC,0
1017,416488265,5387528,COCCOCCOCCOC,0
1018,416488266,5387528,COCCOCCOCCOC,0
1019,416488267,5387528,COCCOCCOCCOC,0
1020,416488268,5387528,COCCOCCOCCOC,0
1021,416488269,5387528,COCCOCCOCCOC,0
1022,416488270,5387528,COCCOCCOCCOC,0
1023,416488271,5387528,COCCOCCOCCOC,0
1024,416488272,5387528,COCCOCCOCCOC,0
1025,416488273,5387528,COCCOCCOCCOC,0
1026,416488274,5387528,COCCOCCOCCOC,0
1027,416488275,5387528,COCCOCCOCCOC,0
1028,416488276,5387528,COCCOCCOCCOC,0
1029,416488277,5387528,COCCOCCOCCOC,0
1030,416488278,5387528,COCCOCCOCCOC,0
1031,416488279,5387528,COCCOCCOCCOC,0
1032,416488280,5387528,COCCOCCOCCOC,0
1033,416488281,5387528,COCCOCCOCCOC,0
1034,416488282,5387528,COCCOCCOCCOC,0
1035,416488283,5387528,COCCOCCOCCOC,0
1036,416488284,5387528,COCCOCCOCCOC,0
1037,416488285,5387528,COCCOCCOCCOC,0
1038,416488286,5387528,COCCOCCOCCOC,0
1039,416488287,5387528,COCCOCCOCCOC,0
1040,416488288,5387528,COCCOCCOCCOC,0
1041,416488289,5387528,COCCOCCOCCOC,0
1042,416488290,5387528,COCCOCCOCCOC,0
1043,416488291,5387528,COCCOCCOCCOC,0
1044,416488292,5387528,COCCOCCOCCOC,0
1045,416488293,5387528,COCCOCCOCCOC,0
1046,416488294,5387528,COCCOCCOCCOC,0
1047,416488295,5387528,COCCOCCOCCOC,0
1048,416488296,5387528,COCCOCCOCCOC,0
1049,416488297,5387528,COCCOCCOCCOC,0
1050,416488298,5387528,COCCOCCOCCOC,0
1051,416488299,5387528,COCCOCCOCCOC,0
1052,416488300,5387528,COCCOCCOCCOC,0
1053,416488301,5387528,COCCOCCOCCOC,0
1054,416488302,5387528,COCCOCCOCCOC,0
1055,416488303,5387528,COCCOCCOCCOC,0
1056,416488304,5387528,COCCOCCOCCOC,0
1057,416488305,5387528,COCCOCCOCCOC,0
1058,416488306,5387528,COCCOCCOCCOC,0
1059,416488307,5387528,COCCOCCOCCOC,0
1060,416488308,5387528,COCCOCCOCCOC,0
1061,416488309,5387528,COCCOCCOCCOC,0
1062,416488310,5387528,COCCOCCOCCOC,0
1063,416488311,5387528,COCCOCCOCCOC,0
1064,416488312,5387528,COCCOCCOCCOC,0
1065,416488313,5387528,COCCOCCOCCOC,0
1066,416488314,5387528,COCCOCCOCCOC,0
1067,416488315,5387528,COCCOCCOCCOC,0
1068,416488316,5387528,COCCOCCOCCOC,0
1069,416488317,5387528,COCCOCCOCCOC,0
1070,416488318,5387528,COCCOCCOCCOC,0
1071,416488319,5387528,COCCOCCOCCOC,0
1072,416488320,5387528,COCCOCCOCCOC,0
1073,416488321,5387528,COCCOCCOCCOC,0
1074,416488322,5387528,COCCOCCOCCOC,0
1075,416488323,5387528,COCCOCCOCCOC,0
1076,416488324,5387528,COCCOCCOCCOC,0
1077,416488325,5387528,COCCOCCOCCOC,0
1078,416488326,5387528,COCCOCCOCCOC,0
1079,416488327,5387528,COCCOCCOCCOC,0
1080,416488328,5387528,COCCOCCOCCOC,0
1081,416488329,5387528,COCCOCCOCCOC,0
1082,416488330,5387528,COCCOCCOCCOC,0
1083,416488331,5387528,COCCOCCOCCOC,0
1084,416488332,5387528,COCCOCCOCCOC,0
1085,416488333,5387528,COCCOCCOCCOC,0
1086,416488334,5387528,COCCOCCOCCOC,0
1087,416488335,5387528,COCCOCCOCCOC,0
1088,416488336,5387528,COCCOCCOCCOC,0
1089,416488337,5387528,COCCOCCOCCOC,0
1090,416488338,5387528,COCCOCCOCCOC,0
1091,416488339,5387528,COCCOCCOCCOC,0
1092,416488340,5387528,COCCOCCOCCOC,0
1093,416488341,5387528,COCCOCCOCCOC,0
1094,416488342,5387528,COCCOCCOCCOC,0
1095,416488343,5387528,COCCOCCOCCOC,0
1096,416488344,5387528,COCCOCCOCCOC,0
1097,416488345,5387528,COCCOCCOCCOC,0
1098,416488346,5387528,COCCOCCOCCOC,0
1099,416488347,5387528,COCCOCCOCCOC,0
1100,416488348,5387528,COCCOCCOCCOC,0
1101,416488349,5387528,COCCOCCOCCOC,0
1102,416488350,5387528,COCCOCCOCCOC,0
1103,416488351,5387528,COCCOCCOCCOC,0
1104,416488352,5387528,COCCOCCOCCOC,0
1105,416488353,5387528,COCCOCCOCCOC,0
1106,416488354,5387528,COCCOCCOCCOC,0
1107,416488355,5387528,COCCOCCOCCOC,0
1108,416488356,5387528,COCCOCCOCCOC,0
1109,416488357,5387528,COCCOCCOCCOC,0
1110,416488358,5387528,COCCOCCOCCOC,0
1111,416488359,5387528,COCCOCCOCCOC,0
1112,416488360,5387528,COCCOCCOCCOC,0
1113,416488361,5387528,COCCOCCOCCOC,0
1114,416488362,5387528,COCCOCCOCCOC,0
1115,416488363,5387528,COCCOCCOCCOC,0
1116,416488364,5387528,COCCOCCOCCOC,0
1117,416488365,5387528,COCCOCCOCCOC,0
1118,416488366,5387528,COCCOCCOCCOC,0
1119,416488367,5387528,COCCOCCOCCOC,0
1120,416488693,5387528,COCCOCCOCCOC,0
1121,416488694,5387528,COCCOCCOCCOC,0
1122,416488695,5387528,COCCOCCOCCOC,0
1123,416488696,5387528,COCCOCCOCCOC,0
1124,416488697,5387528,COCCOCCOCCOC,0
1125,416488698,5387528,COCCOCCOCCOC,0
1126,416488699,5387528,COCCOCCOCCOC,0
1127,416488700,5387528,COCCOCCOCCOC,0
1128,416488701,5387528,COCCOCCOCCOC,0
1129,416488702,5387528,COCCOCCOCCOC,0
1130,416488703,5387528,COCCOCCOCCOC,0
1131,416488704,5387528,COCCOCCOCCOC,0
1132,416488705,5387528,COCCOCCOCCOC,0
1133,416488706,5387528,COCCOCCOCCOC,0
1134,416488707,5387528,COCCOCCOCCOC,0
1135,416488708,5387528,COCCOCCOCCOC,0
1136,416488709,5387528,COCCOCCOCCOC,0
1137,416488710,5387528,COCCOCCOCCOC,0
1138,416488711,5387528,COCCOCCOCCOC,0
1139,416488712,5387528,COCCOCCOCCOC,0
1140,416488858,5387528,COCCOCCOCCOC,0
1141,416488859,5387528,COCCOCCOCCOC,0
1142,416488860,5387528,COCCOCCOCCOC,0
1143,416488861,5387528,COCCOCCOCCOC,0
1144,416488862,5387528,COCCOCCOCCOC,0
1145,416488863,5387528,COCCOCCOCCOC,0
1146,416488864,5387528,COCCOCCOCCOC,0
1147,416488865,5387528,COCCOCCOCCOC,0
1148,416488866,5387528,COCCOCCOCCOC,0
1149,416488867,5387528,COCCOCCOCCOC,0
1150,416488868,5387528,COCCOCCOCCOC,0
1151,416488869,5387528,COCCOCCOCCOC,0
1152,416488870,5387528,COCCOCCOCCOC,0
1153,416488871,5387528,COCCOCCOCCOC,0
1154,416488872,5387528,COCCOCCOCCOC,0
1155,416488873,5387528,COCCOCCOCCOC,0
